date;Value;% Change;Open;High;Low;Turnover;
21.11.2011;525,30;-1,13;526,77;529,42;522,75;24.475.670;
18.11.2011;531,32;0,37;528,26;532,28;527,69;118.811.225;
17.11.2011;529,38;-0,65;533,06;533,06;528,05;8.376.145;
16.11.2011;532,83;0,08;531,99;534,06;531,22;99.266.974;
15.11.2011;532,41;-0,97;536,76;537,98;531,53;29.615.001;
14.11.2011;537,61;-1,00;538,90;540,74;535,44;10.480.675;
11.11.2011;543,06;1,05;536,89;545,71;535,96;18.593.895;
10.11.2011;537,41;-0,19;537,19;537,95;534,85;13.193.131;
09.11.2011;538,44;-0,20;538,99;542,00;535,70;18.955.692;
08.11.2011;539,54;0,59;535,53;540,67;535,35;25.159.422;
07.11.2011;536,37;-0,92;542,36;542,36;536,06;19.440.920;
04.11.2011;541,35;0,28;537,76;546,94;537,76;135.354.210;
03.11.2011;539,86;0,15;538,25;541,91;534,68;104.144.543;
02.11.2011;539,05;-0,31;539,39;541,28;537,70;58.661.581;
01.11.2011;540,75;-0,97;537,93;548,75;537,49;6.065.211;
31.10.2011;546,02;-1,68;556,18;558,83;542,27;15.647.387;
28.10.2011;555,33;0,58;553,23;558,81;553,11;44.470.697;
27.10.2011;552,12;0,48;553,10;557,21;551,42;18.994.535;
26.10.2011;549,50;0,71;549,45;550,22;546,57;22.842.651;
25.10.2011;545,61;-0,98;544,15;547,80;543,09;22.494.102;
24.10.2011;551,01;0,46;551,09;564,73;549,98;33.927.005;
21.10.2011;548,48;-0,70;552,13;552,31;544,69;38.019.021;
20.10.2011;552,32;-1,04;561,47;562,64;551,14;21.555.941;
19.10.2011;558,15;1,06;557,00;565,11;555,51;42.695.313;
18.10.2011;552,27;-0,07;550,32;553,27;548,92;25.399.701;
17.10.2011;552,65;0,57;553,36;554,07;551,05;17.895.450;
14.10.2011;549,50;-0,74;551,30;561,89;547,47;26.300.197;
13.10.2011;553,59;1,65;547,12;561,45;546,09;26.528.173;
12.10.2011;544,62;0,81;538,70;549,77;538,70;10.556.862;
11.10.2011;540,24;0,44;538,30;545,48;537,41;23.416.020;
10.10.2011;537,86;0,47;534,28;543,93;532,67;11.529.129;
07.10.2011;535,34;-0,21;536,83;540,75;534,31;19.278.047;
06.10.2011;536,47;0,35;535,29;542,86;535,29;31.190.344;
05.10.2011;534,61;0,77;538,63;542,77;534,61;20.623.877;
04.10.2011;530,50;-1,54;535,65;536,40;526,00;27.146.236;
03.10.2011;538,80;-2,51;545,15;546,95;534,79;16.549.298;
30.09.2011;552,70;-1,13;557,40;557,40;547,74;56.405.062;
29.09.2011;559,04;-0,11;562,33;563,25;552,01;44.312.446;
28.09.2011;559,66;-1,45;565,92;566,52;558,98;27.200.229;
27.09.2011;567,88;-0,31;570,38;571,39;560,82;27.123.008;
26.09.2011;569,64;-0,21;570,92;572,42;565,21;25.966.353;
23.09.2011;570,84;-1,08;572,47;573,74;570,76;8.334.225;
22.09.2011;577,06;-0,82;576,63;578,85;571,49;47.172.387;
21.09.2011;581,82;-0,84;583,61;585,57;578,94;12.031.588;
20.09.2011;586,73;-0,30;587,03;587,22;584,06;24.394.869;
19.09.2011;588,50;-1,93;590,20;590,61;586,82;32.008.066;
16.09.2011;600,10;0,72;596,27;603,91;595,94;103.378.064;
15.09.2011;595,82;0,77;589,31;598,47;588,84;21.928.475;
14.09.2011;591,29;0,34;584,33;593,09;582,49;39.881.500;
13.09.2011;589,27;-2,02;598,61;598,70;586,30;8.550.358;
12.09.2011;601,42;-2,15;612,16;612,89;595,64;26.681.588;
09.09.2011;614,64;0,21;612,87;617,63;612,85;51.554.621;
08.09.2011;613,36;-0,34;617,15;618,27;610,66;42.139.351;
07.09.2011;615,45;0,20;615,42;618,75;614,71;35.901.344;
06.09.2011;614,23;-0,77;615,49;619,91;612,54;10.259.272;
05.09.2011;619,01;-2,33;625,33;627,81;616,60;26.995.935;
02.09.2011;633,79;-0,47;634,86;635,50;626,97;29.701.502;
01.09.2011;636,78;0,61;629,93;639,03;629,93;15.409.535;
31.08.2011;632,92;1,69;621,52;632,92;621,52;74.970.397;
30.08.2011;622,38;1,29;615,51;636,66;615,51;77.725.202;
29.08.2011;614,48;0,24;617,50;625,99;609,37;10.780.839;
26.08.2011;612,98;-1,27;616,60;618,66;612,34;13.349.000;
25.08.2011;620,89;-1,32;627,88;629,74;614,75;13.040.013;
24.08.2011;629,20;-0,72;628,09;636,20;627,55;17.319.066;
23.08.2011;633,75;2,18;624,03;637,46;624,03;44.219.583;
22.08.2011;620,24;1,27;617,50;633,82;617,48;31.144.379;
19.08.2011;612,49;-3,44;613,78;615,67;608,98;13.284.680;
18.08.2011;634,34;-0,43;637,05;637,85;631,01;19.013.125;
17.08.2011;637,11;-0,58;637,77;637,77;635,28;16.003.172;
16.08.2011;640,80;-1,89;651,17;651,17;636,82;20.144.046;
15.08.2011;653,17;0,49;648,47;655,09;644,80;21.879.727;
12.08.2011;649,98;1,30;654,86;665,08;648,88;18.322.636;
11.08.2011;641,61;-0,46;642,16;647,96;635,85;20.170.814;
10.08.2011;644,60;8,58;621,61;650,88;618,28;74.288.988;
09.08.2011;593,68;-7,14;625,96;625,96;588,12;60.387.637;
08.08.2011;639,33;-5,85;644,03;644,66;632,13;67.796.424;
05.08.2011;679,05;-5,18;709,83;709,83;670,95;25.135.997;
04.08.2011;716,15;-0,09;713,41;718,75;712,40;24.058.614;
03.08.2011;716,80;-0,58;716,06;721,24;711,38;77.773.356;
02.08.2011;720,98;0,61;715,31;723,45;715,31;56.187.152;
01.08.2011;716,62;0,61;713,20;720,04;712,23;23.230.478;
29.07.2011;712,29;0,35;709,67;714,93;708,95;59.707.569;
28.07.2011;709,83;-0,38;711,77;716,56;708,87;62.001.030;
27.07.2011;712,57;-1,61;724,20;726,32;710,54;51.360.375;
26.07.2011;724,23;-0,97;731,87;732,91;722,96;22.088.646;
25.07.2011;731,31;-0,87;735,25;735,25;729,40;42.008.894;
22.07.2011;737,73;-0,32;735,56;740,32;728,27;33.104.907;
21.07.2011;740,07;0,69;740,20;742,98;731,28;65.204.097;
20.07.2011;735,00;0,97;728,65;736,95;728,65;39.991.494;
19.07.2011;727,91;0,04;725,91;731,80;723,78;27.723.086;
18.07.2011;727,59;-0,30;730,10;732,58;727,59;16.140.544;
15.07.2011;729,81;0,18;726,94;732,22;725,41;21.153.468;
14.07.2011;728,49;0,29;726,12;732,73;726,12;12.349.668;
13.07.2011;726,40;0,02;723,33;730,44;723,33;25.425.601;
12.07.2011;726,28;0,06;724,27;726,28;720,90;24.576.895;
11.07.2011;725,87;-0,17;725,46;728,57;724,24;45.797.496;
08.07.2011;727,11;0,05;727,53;730,06;724,70;33.153.001;
07.07.2011;726,74;0,31;723,91;727,85;719,66;28.485.768;
06.07.2011;724,48;-0,54;727,81;729,92;722,33;16.361.126;
05.07.2011;728,38;-1,55;736,11;737,19;727,54;26.473.901;
04.07.2011;739,87;-1,18;744,90;744,90;735,51;20.097.748;
01.07.2011;748,68;0,10;748,42;749,14;744,53;17.884.688;
30.06.2011;747,96;-0,57;751,20;752,24;744,52;28.792.641;
29.06.2011;752,23;0,42;747,96;757,09;744,50;12.916.959;
28.06.2011;749,08;-1,13;750,25;754,10;745,71;19.885.935;
27.06.2011;757,66;0,21;755,31;759,12;753,90;26.767.801;
24.06.2011;756,04;-0,15;757,97;760,30;754,92;19.165.222;
23.06.2011;757,14;-0,51;760,17;760,30;753,43;10.359.943;
22.06.2011;761,04;-0,07;761,67;762,88;760,34;34.592.200;
21.06.2011;761,61;-0,39;761,69;766,04;758,08;29.676.503;
20.06.2011;764,61;-0,67;768,47;773,35;763,81;20.161.084;
17.06.2011;769,73;-0,25;771,98;773,05;767,44;15.594.462;
16.06.2011;771,66;-1,06;773,92;773,98;767,42;45.082.280;
15.06.2011;779,95;-0,09;778,92;781,38;773,87;41.645.309;
14.06.2011;780,68;0,98;770,34;782,00;770,34;53.136.905;
13.06.2011;773,09;-0,85;776,94;777,91;768,04;58.482.015;
10.06.2011;779,75;0,54;776,63;779,75;774,52;38.283.802;
09.06.2011;775,60;-0,39;776,30;782,48;773,40;59.489.543;
08.06.2011;778,64;-1,58;786,10;786,31;774,30;19.645.406;
07.06.2011;791,16;-1,05;791,20;795,11;787,01;126.878.411;
06.06.2011;799,52;-1,18;803,92;811,48;795,70;45.785.544;
03.06.2011;809,03;0,10;806,87;814,54;806,51;48.126.661;
02.06.2011;808,19;-0,18;811,64;814,76;803,83;46.471.623;
01.06.2011;809,61;-1,87;823,45;827,95;806,75;25.079.063;
31.05.2011;825,08;0,07;822,75;828,79;816,67;105.964.592;
30.05.2011;824,51;1,60;819,56;826,28;806,82;66.673.965;
27.05.2011;811,52;2,67;798,92;818,97;798,92;157.353.336;
26.05.2011;790,44;1,51;778,68;802,74;778,37;59.465.834;
25.05.2011;778,69;1,09;772,86;784,83;772,86;88.244.971;
24.05.2011;770,27;-0,24;756,78;779,79;756,78;81.237.529;
23.05.2011;772,14;-1,93;773,63;775,75;767,79;36.361.974;
20.05.2011;787,33;1,40;783,42;789,18;773,74;172.946.098;
19.05.2011;776,49;2,05;778,03;781,25;771,50;101.980.953;
18.05.2011;760,89;0,94;754,85;768,49;752,42;138.624.868;
17.05.2011;753,79;0,49;753,00;761,78;751,56;74.976.595;
16.05.2011;750,09;-0,42;750,60;752,28;747,40;44.169.115;
13.05.2011;753,24;1,98;748,22;754,50;746,10;107.000.019;
12.05.2011;738,64;-0,07;736,60;744,36;736,60;56.753.198;
11.05.2011;739,17;0,74;737,66;741,37;734,50;49.975.191;
10.05.2011;733,73;-0,70;734,65;735,45;729,39;36.555.203;
09.05.2011;738,89;-0,79;742,78;746,98;732,51;26.957.636;
06.05.2011;744,81;0,00;739,49;745,70;738,99;56.610.691;
05.05.2011;744,84;-0,10;745,15;747,82;742,08;59.515.270;
04.05.2011;745,61;0,00;749,68;749,68;743,30;43.983.110;
29.04.2011;745,58;0,65;738,36;746,23;737,80;37.318.433;
28.04.2011;740,77;0,30;736,65;744,33;734,73;25.959.339;
27.04.2011;738,56;0,25;736,27;739,87;735,82;26.420.824;
26.04.2011;736,73;-0,22;734,18;739,64;734,18;65.307.526;
21.04.2011;738,33;-0,17;738,85;739,96;734,84;56.523.321;
20.04.2011;739,60;0,30;735,81;743,25;735,81;60.145.705;
19.04.2011;737,42;-0,84;740,38;740,44;735,22;20.058.116;
18.04.2011;743,66;-1,10;751,83;751,83;739,32;25.221.727;
15.04.2011;751,95;-0,89;752,70;759,01;746,51;66.183.675;
14.04.2011;758,70;-0,28;759,17;761,59;758,16;30.767.962;
13.04.2011;760,80;0,54;755,39;761,76;755,32;49.980.997;
12.04.2011;756,73;-0,84;761,67;762,92;755,02;36.894.674;
11.04.2011;763,11;-0,40;763,48;765,14;761,59;54.922.242;
08.04.2011;766,18;-0,11;766,13;769,41;765,51;33.443.111;
07.04.2011;767,02;-0,15;765,31;768,47;764,24;31.802.315;
06.04.2011;768,14;-0,77;772,57;774,57;767,99;109.547.043;
05.04.2011;774,09;-0,22;769,05;777,42;769,05;62.042.638;
04.04.2011;775,82;1,01;776,74;783,04;770,90;139.632.036;
01.04.2011;768,06;1,21;759,47;775,43;759,47;356.784.284;
31.03.2011;758,85;-0,33;762,38;764,49;758,38;96.869.817;
30.03.2011;761,39;0,63;758,98;763,40;756,84;16.014.423;
29.03.2011;756,61;0,03;752,21;760,69;752,21;23.774.844;
28.03.2011;756,40;-0,61;757,23;761,91;752,99;36.780.980;
25.03.2011;761,08;-0,46;763,06;763,06;759,04;50.685.296;
24.03.2011;764,59;0,66;759,56;766,40;755,63;85.803.983;
23.03.2011;759,59;-0,78;765,22;767,36;755,72;27.297.905;
22.03.2011;765,55;0,49;763,21;766,63;761,11;32.423.750;
21.03.2011;761,80;0,23;759,67;763,62;758,67;56.348.502;
18.03.2011;760,04;0,00;758,64;762,55;755,13;30.807.676;
17.03.2011;760,03;0,28;759,33;762,63;755,19;13.202.194;
16.03.2011;757,92;-0,19;753,78;759,37;750,13;25.705.395;
15.03.2011;759,35;-1,80;771,20;771,70;747,58;68.223.732;
14.03.2011;773,23;-0,08;774,41;774,49;770,13;11.105.619;
11.03.2011;773,88;-0,16;781,20;783,25;772,79;379.006.008;
10.03.2011;775,11;0,02;773,86;778,37;773,34;26.432.630;
09.03.2011;774,96;0,31;769,25;781,47;768,03;24.453.126;
08.03.2011;772,60;-0,41;778,43;779,31;771,47;27.851.965;
07.03.2011;775,75;0,69;768,51;777,47;768,51;61.459.660;
04.03.2011;770,42;1,57;760,84;779,15;760,84;32.137.555;
03.03.2011;758,50;-0,43;759,80;762,54;757,09;14.251.147;
02.03.2011;761,80;-0,03;760,36;763,45;759,74;23.270.743;
01.03.2011;762,06;-0,23;763,59;765,16;757,62;22.780.047;
